0.691042,0.0563421,0.664871,0.0559809,0.0261702,0.000361216,0.410724,0.121709,0,0,-0.0370737,-0.00127173,0.13515,0.167
0.69502,0.0569965,0.668815,0.0566498,0.0262045,0.000346683,0.410045,0.122142,0,0,-0.0364232,-0.00125116,0.13623,0.168
0.698997,0.0576551,0.672758,0.0573226,0.0262388,0.000332502,0.40938,0.122578,0,0,-0.0357868,-0.0012318,0.13731,0.169
0.702974,0.058318,0.676701,0.0579993,0.026273,0.000318673,0.408729,0.123018,0,0,-0.0351638,-0.00121356,0.13839,0.17
0.706939,0.0589899,0.680642,0.05868,0.0262964,0.000309986,0.408103,0.123149,0,0,-0.0345541,-0.00119607,0.13953,0.171
0.710903,0.0596665,0.684583,0.0593646,0.0263198,0.000301877,0.407489,0.123279,0,0,-0.0339572,-0.00117927,0.14067,0.172
0.714866,0.0603475,0.688523,0.0600531,0.026343,0.000294347,0.406887,0.123405,0,0,-0.0333723,-0.00116309,0.14181,0.173
0.718829,0.061033,0.692463,0.0607456,0.0263662,0.000287395,0.406297,0.123529,0,0,-0.0327988,-0.00114748,0.14295,0.174
0.722791,0.0617231,0.696402,0.0614421,0.0263892,0.00028102,0.405718,0.12365,0,0,-0.0322362,-0.00113237,0.14409,0.175
0.726771,0.0624267,0.70034,0.0621424,0.0264311,0.000284294,0.405128,0.123458,0,0,-0.0316827,-0.00111714,0.14529,0.176
0.73075,0.0631372,0.704278,0.0628467,0.0264725,0.000290463,0.404548,0.123155,0,0,-0.0311379,-0.00110161,0.14651,0.177
0.734728,0.0638525,0.708214,0.063555,0.0265137,0.000297549,0.403976,0.122841,0,0,-0.0306013,-0.00108575,0.14773,0.178
0.738705,0.0645727,0.712151,0.0642672,0.0265548,0.000305551,0.403412,0.122517,0,0,-0.0300725,-0.00106951,0.14895,0.179
0.7427,0.0653069,0.716086,0.0649833,0.0266145,0.000323633,0.402834,0.121873,0,0,-0.02955,-0.00105228,0.15023,0.18
0.746695,0.0660462,0.720021,0.0657033,0.026674,0.000342893,0.402263,0.121214,0,0,-0.0290333,-0.00103402,0.15151,0.181
0.750636,0.0667985,0.723955,0.0664273,0.0266815,0.000371137,0.401752,0.11977,0,0,-0.0285255,-0.00101421,0.15294,0.182
0.754576,0.0675563,0.727888,0.0671552,0.0266886,0.000401084,0.401249,0.118295,0,0,-0.028026,-0.000992813,0.15437,0.183
0.758516,0.0683198,0.73182,0.0678871,0.0266954,0.000432731,0.400753,0.116788,0,0,-0.0275345,-0.000969786,0.1558,0.184
0.762454,0.069089,0.735752,0.0686229,0.0267018,0.000466079,0.400265,0.115251,0,0,-0.0270506,-0.000945084,0.15723,0.185
0.766306,0.0698249,0.739683,0.0693626,0.0266229,0.000462283,0.399877,0.114906,0,0,-0.0265792,-0.000921092,0.15842,0.186
0.770157,0.0705654,0.743613,0.0701063,0.0265439,0.000459141,0.399501,0.11455,0,0,-0.0261197,-0.000897714,0.15961,0.187
0.774008,0.0713105,0.747543,0.0708538,0.0264648,0.000456651,0.399136,0.114185,0,0,-0.0256717,-0.00087488,0.1608,0.188
0.777857,0.0720601,0.751472,0.0716053,0.0263855,0.000454813,0.398782,0.113808,0,0,-0.0252344,-0.000852524,0.16199,0.189
0.781706,0.0728144,0.7554,0.0723608,0.0263061,0.000453627,0.398439,0.113421,0,0,-0.0248076,-0.000830584,0.16318,0.19
0.785525,0.0735591,0.759327,0.0731201,0.0261984,0.000438961,0.398136,0.11348,0,0,-0.0243924,-0.000809882,0.16428,0.191
0.789344,0.074308,0.763253,0.0738834,0.0260908,0.00042457,0.397845,0.113536,0,0,-0.0239883,-0.000790341,0.16538,0.192
0.793162,0.0750611,0.767179,0.0746506,0.025983,0.000410453,0.397564,0.113589,0,0,-0.023595,-0.000771893,0.16648,0.193
0.796979,0.0758184,0.771104,0.0754218,0.0258752,0.00039661,0.397294,0.113639,0,0,-0.0232118,-0.000754477,0.16758,0.194
